-0.686455542,-4.390290249,-3.403841396
-1.28124099,4.528731208,-2.173372472
-1.804476423,-0.308289938,-1.131084532
-1.528960842,2.458929017,-0.778047965
-4.055674901,-1.416627475,-2.47966125
-3.063829666,2.656541529,-0.997651652
-2.051067284,0.786442228,-0.797564233
-1.407809846,3.229650237,-3.232984258
-0.729159123,1.718205886,-2.424483648
-4.795631704,3.253420235,3.673861011
-4.314530179,2.815150399,4.648804135
-1.66492316,3.376307696,-0.376094243
-0.569660127,3.452113326,-1.220188857
-3.454908923,-3.976451159,-1.55876547
4.394258477,1.300063859,1.839221791
-4.39289891,2.204437477,0.556011459
-2.408933346,2.771860741,-3.721346541
-3.002730038,-4.923634623,-3.585734004
4.078362656,2.631120381,1.397988479
3.952116779,4.517157968,4.577328044
1.272181014,-3.126779104,-1.366506815
-3.483868034,-2.689378486,-0.780600804
1.470104449,4.386675959,-0.589459208
-3.032394142,2.407794374,-2.117797846
4.582175991,-2.764357537,-3.840922117
0.82824131,-2.924814823,-3.487755806
2.759252352,-1.80226362,-3.838020278
-2.003681797,-4.711651861,-2.324736213
3.359646597,-2.846804303,-2.691720391
1.10486055,-1.689683872,-3.208187561
-0.188493547,-2.592958113,-3.611641812
-3.202387998,1.741955803,1.092165424
-1.755434695,4.61017449,-3.198676951
-1.429560182,3.533959544,-4.258580715
3.500405085,4.488230636,1.283927092
0.668830312,-2.749125874,-2.487970707
0.245975007,-2.297220031,1.934600059
-2.548055598,-2.91222443,-1.558422756
-3.016402494,0.524739057,1.056911603
-3.914813652,0.682265971,0.127381794
-2.461390558,1.851957681,-0.361059522
4.791735812,-3.575522011,-3.073510977
-4.998825814,0.895732448,-0.181251182
3.13372065,3.364238535,1.707383038
-3.647539498,-0.615214782,3.483100489
1.937745161,4.907304803,-1.521112663
3.840653719,-4.071537688,-2.461818585
3.396144225,3.527991254,4.674790042
-2.313502367,1.061030028,-4.032512224
-2.109895595,-2.312624721,-2.648747097
4.582777602,4.642311144,1.429485278
1.192880437,-4.159485176,-1.41926906
3.986435123,1.565646301,0.939357635
-4.044174369,2.959079756,-0.898782892
-4.392454022,-2.885145228,-2.815492214
-4.740179355,1.96688034,3.712723049
-0.281069335,-1.71802692,-2.364791719
4.65220983,-1.632617299,-2.04621049
-2.462498933,-1.538634054,-1.775219689
1.348918359,-3.479695178,-2.388155458
-3.52711667,-1.896208409,-1.475507441
0.073357365,-4.24625625,-4.059865372
4.234598006,3.657938288,1.671888342
-1.513889506,1.547672782,-3.210313085
-2.28917197,3.221409478,-1.363691859
-1.560499833,-3.647965346,-2.680180971
-4.375827122,-0.902692351,-3.738262283
0.246290187,3.759068198,-4.611559269
-4.419278108,-2.183165147,-1.999134837
-0.678051384,-3.774531807,-2.186297679
-0.172170258,1.523595318,-3.698900068
-1.239573586,1.778329881,0.108522075
0.004805008,-3.734872393,2.891480326
0.533049823,-4.181882016,-2.291867082
1.709431425,3.922309287,-1.38186028
0.602400342,2.725100541,0.115150591
4.570209545,-2.626385978,-2.713685088
-4.789372075,-0.962802042,-1.552834288
4.358456661,3.84303818,3.592646766
-0.774984559,2.508300408,-3.552147782
2.83842741,3.163812496,2.783589493
-3.343319043,2.203640606,0.14100568
0.419159654,3.514465839,-3.40866059
2.28186561,4.42628728,-3.635856479
-4.369630768,1.795597487,-0.520891975
1.201565507,4.233263486,-2.861428352
1.783132614,-1.058546782,-2.318250173
-2.332652772,1.772375291,-1.409199248
3.516613234,3.261216101,-0.056587692
3.836086524,3.00417428,2.437412692
-0.585326142,4.304571086,-3.124205016
4.375703302,1.993172168,2.992882976
-4.508472904,3.846142059,-4.511598372
-1.190525641,4.814674837,-4.137640713
-0.44435278,3.166591033,-2.830400644
2.124032893,-4.229908368,-2.087297832
-1.597759934,-1.48308579,0.184625609
-1.444566133,-2.700667511,-1.748502847
3.184280623,1.962819987,2.182051675
1.71529581,-1.375122323,-0.440664701
-0.114118858,4.926730172,-4.890728703
1.109482468,-4.635937031,-3.299699683
2.74190747,4.359842987,4.860111255
4.85866014,3.297779705,0.989092279
-2.164070903,-1.164433083,-0.687773551
-3.669192694,3.262657829,0.168874377
2.018685234,4.889413848,-4.471210561
-4.5275581,4.907626592,-0.78170691
2.342871656,-0.565900353,0.184731366
3.675732453,4.728615596,2.595980642
3.899936696,4.799064017,-3.358608842
2.417550763,1.590507476,2.689623962
0.00943444,-0.812092386,-3.982194255
4.711891658,3.362423942,4.881448957
4.086876039,-3.954369592,-1.263454204
-4.167935941,-0.74373829,-0.287140428
-4.737984976,-3.85861311,-0.986708184
1.524206922,-2.279641126,0.761761695
2.5235241,-2.889882767,-2.089701139
3.027747414,-3.257645214,-1.055126192
0.503346961,-1.946218533,-4.115118893
0.305950202,2.684931687,-1.826727587
-2.541228123,1.781425441,-3.288437959
3.062803673,-3.867664813,-0.041911854
0.911152875,2.125643548,-1.100560272
-4.80239386,1.268346861,0.952906608
-3.931655545,-1.143201851,4.961563249
-2.730551111,-3.651721037,-2.761108588
-3.143991084,1.313865965,-0.908795452
4.919389025,3.786625455,-3.535115784
-1.152245341,-3.822652401,-1.042604393
4.332553636,2.3171939,4.025646747
-3.856634806,0.004243166,2.545191
1.948247499,-3.494046397,-0.564768787
-0.924289568,-4.408309632,-4.68473006
-0.829496518,-2.950225479,-2.849504801
-0.950029588,-3.177211965,-3.784103314
2.304204214,-4.40379155,-3.540947635
-4.849850457,-1.82599985,-3.195978235
-2.377455849,0.749998846,0.283870331
-2.169601874,-3.852477573,-1.786032432
0.412035007,1.418538135,2.636009146
-4.788288394,3.889783636,0.202496599
-4.076168456,-2.737661616,4.628648817
-1.379260396,0.601447816,-3.698078213
3.582768485,-2.123562674,-0.10440258
-2.959946138,1.832646462,-4.603366143
-4.15616939,1.528734368,1.729661804
-3.182047557,4.201436237,0.112784714
4.959314411,-0.530626574,4.26067378
3.130708839,0.387603332,-0.106122893
3.752528204,-3.638244403,-3.595651895
3.090010419,-4.460101815,-1.872919465
-1.195467594,2.405327945,4.621115593
-2.433569894,-1.132744014,0.910320348
4.936615,-0.380004286,-4.651718352
2.8487848,-1.280979631,-2.520126104
-2.67196153,3.216048507,-0.142908137
-3.118754656,-0.624682948,-4.719594976
2.262168747,2.944055901,3.713543823
-2.246834708,-4.823865146,-1.019872006
0.841725627,-1.514144057,-2.107765237
4.157452836,-2.564746937,-1.572793703
-0.017038585,-3.907804643,4.003204601
-3.749150718,-4.111055021,-0.105093035
-2.124397067,-0.278919191,-3.503679598
-1.042397809,-3.292176808,3.617985286
0.91401966,-4.540331336,3.771161056
1.22600036,-1.669113523,-4.894314474
-2.974372008,-4.917055501,-0.35101331
-1.546737755,-3.927497277,4.326319211
1.229585453,-3.419817499,3.007527362
-1.214930042,0.204625743,3.635874263
4.571256978,1.454717472,-1.216290959
-0.916281223,-1.658539092,-1.532176079
-0.69314972,2.496368635,-1.71244309
4.090004867,3.869472276,-4.534527415
-3.701936131,-2.261393208,-3.166661658
-2.174697564,-3.754875073,-0.768417488
-3.592409242,-3.072437888,-1.992771701
0.876736578,-4.782622342,-4.731504456
-1.855381048,1.969917083,-4.129902367
1.04766254,-3.255819533,1.929712909
2.935964654,-2.203869448,1.04751084
-4.055376412,4.724515816,0.144114519
1.687844382,-2.281772179,-3.979085042
3.249855263,-2.057509806,-1.182117923
-0.613643796,3.523650542,4.90076999
-4.377533038,-3.145152242,0.139882628
4.979911794,-3.336117279,-1.961199603
1.798728409,3.715453531,4.972510351
-4.945279572,-1.414509243,4.752703746
-0.376423132,-2.695843501,-1.723783731
-2.030537638,3.405157725,0.761568462
-3.609902265,4.224685753,-0.914522401
2.12648939,2.853347223,-4.432587964
-1.239589051,1.232973833,-1.355542823
-2.149863971,-2.69585852,0.420085959
2.496451223,-3.239525968,-3.321460629
1.624184574,-2.499439296,-2.753335901
0.080346752,-1.347245769,-4.971674686
4.270369103,0.062139582,-3.890804783
-4.964809625,-4.376167153,0.26172621
-4.914166867,4.215673203,4.391284454
-1.632558441,4.025101751,1.486050418
-1.856038565,1.064943975,1.967965782
0.236912414,4.223994079,-2.542792892
1.875669761,2.546968996,2.580134058
0.118112508,1.059243967,-0.98748975
2.128622933,-1.428440647,1.185910631
0.183631909,-3.818157032,-1.284127752
0.950768056,3.269223658,-2.349105249
0.162089138,2.593123672,-3.949557637
-1.17884976,4.979506884,-1.131426539
1.885884487,0.647025717,2.702519609
-2.733255326,-3.891354516,3.665329858
-4.434290946,-2.098246427,-4.461036987
2.888100398,3.939498832,-1.736543984
4.704196479,-1.403426194,-4.046186722
3.969307612,-1.152235698,4.492107429
3.396718599,4.106515597,-0.714034313
-4.426209126,0.852965545,-1.156082164
-4.97656727,-4.616799424,-1.917715019
-1.61213095,-2.464364775,4.784213988
1.822730016,-2.540411745,4.79683316
-1.915302662,-2.327499904,-0.596621602
-4.69818231,-2.331458481,-0.697760309
-4.513169761,0.394747883,1.424924645
2.444588297,3.613284473,-0.261318714
3.210911008,-0.878338944,-0.677536983
-1.25796033,-3.538211178,0.1232701
2.296802635,-2.398715565,-0.696127064
-2.962991408,-3.267856672,-4.529838668
3.831496805,-2.017297159,-3.738536002
-4.134450594,-0.128601588,-4.319899802
-0.215959968,2.361292452,-0.608881898
2.929344413,2.348734404,-1.737850024
-0.677257825,1.544760654,4.009284428
-4.496897375,-3.121606503,-4.150159366
4.394816512,1.025660347,4.569717434
-0.752230338,0.184278323,-0.854307397
-4.899667547,4.833864844,-4.642858499
-0.577217755,0.494173621,-2.521461876
-0.751595584,4.557367636,2.051812396
1.070553528,2.62498667,3.258939409
0.773929938,-0.007746728,-1.026503948
0.911387138,1.145686052,1.512506623
0.667827907,2.01410513,0.881884775
1.6444739,2.982198842,0.252413708
-2.183813217,-4.919942241,0.663561297
1.429096447,4.360122593,4.413941325
-2.544030977,2.560163205,1.461649955
-1.08482997,-0.968036774,-2.980059298
4.459609256,-3.58663287,3.413176922
1.014735104,2.061470463,2.10196076
-4.278728142,-4.237931509,2.721802858
2.217905647,3.645737862,-2.719743661
-2.159439096,-1.597971365,-3.476581585
-2.266878267,2.018480482,2.548139699
4.168101525,-1.800844412,2.280882199
3.894517195,4.870406857,-1.88275652
-1.952936093,0.056796248,0.974085985
4.239003767,3.910882114,0.410986507
2.967805667,0.709611392,2.157377842
-2.171704316,-3.750905219,0.389304301
3.254644968,-4.684346991,0.431699144
4.618219786,0.163448979,-0.813696091
3.631476699,0.506268007,-1.295230361
-3.828916365,2.628260001,1.35222153
1.664742115,-4.522664569,2.974205701
3.255343814,-1.394940812,1.781993358
-0.900049945,3.070095096,0.915105243
2.878283251,-4.273130378,-4.542114936
3.370710706,-3.237335948,2.041451729
4.104774799,-1.499278056,-0.975519857
4.304001463,-2.732540068,1.790679931
1.991699021,-0.31307198,4.645237407
-3.226711226,0.110518654,-3.574580755
4.344462164,-2.140666316,4.934342581
-3.197344364,4.953211757,1.159796088
-4.373487942,1.808335556,-1.689172114
-3.927467471,3.808797582,-3.079211876
-1.677301755,4.114333738,-1.180491422
0.101550707,-2.772976509,0.662938527
-0.267813529,2.673597086,3.955597209
-2.538000888,-3.790809501,4.649001108
-3.180272254,3.798556526,1.377585134
2.45132909,4.325579592,1.924343018
0.91709787,4.480154441,-4.000316319
3.174226724,4.540565105,3.703802278
-2.503680395,0.224188568,4.019584949
4.343649027,2.202441223,-1.97406754
-1.44397945,-2.641872535,1.256884484
2.687008816,-0.025634247,-1.021751697
3.74207854,-2.907737129,3.039821796
2.105251214,-1.611476748,-1.39735114
4.310849204,0.281712846,2.446471182
-0.982741942,0.631858802,0.712548066
-3.414067198,-1.662549574,2.127393171
4.930801533,-3.721352012,1.995122114
2.810520571,-0.313712987,-4.180273781
3.214777495,-0.294884544,-2.881597288
-3.632265266,-1.672398557,-0.314756063
1.750330683,-4.640315251,-0.003181873
-1.395230013,-3.466194234,-4.610808816
-1.641842901,3.374698885,3.440591545
3.358516695,1.619102456,-0.816354264
1.865141341,0.586764224,1.630219492
-3.049014605,-3.205578982,0.082668443
1.924834426,2.270343931,1.498414202
-4.914982222,1.413256794,2.804652781
2.698446631,0.457290837,-2.218714431
3.753886343,-4.602700868,-0.525558238
1.134614896,-4.97147694,-2.1671433
3.719836317,-4.059806177,2.669887707
-3.049623658,-4.691853514,-2.263679888
4.012248255,3.798333706,-3.105458674
-0.236539085,-4.85364585,-1.978436509
